,open_2,low_2,high_2,close_2,volume_2
2005-02-28,22.3915,22.3389,22.5227,22.4817,47873.0
2005-03-01,22.4817,22.3811,22.5222,22.488,45482.0
2005-03-02,22.488,22.4759,22.6312,22.5559,45604.0
2005-03-03,22.5559,22.4755,22.6004,22.5889,42378.0
2005-03-04,22.5889,22.2847,22.6592,22.3172,40542.0
2005-03-05,22.5889,22.2847,22.6592,22.3172,40542.0
2005-03-06,22.5889,22.2847,22.6592,22.3172,40542.0
2005-03-07,22.3172,22.2941,22.4008,22.3224,38555.0
2005-03-08,22.3224,21.9599,22.3376,21.9898,43436.0
2005-03-09,21.9898,21.7912,22.0154,21.8244,53595.0
2005-03-10,21.8244,21.7975,22.0142,21.9473,47778.0
2005-03-11,21.9473,21.845,22.0548,21.9049,41713.0
2005-03-12,21.9473,21.845,22.0548,21.9049,41713.0
2005-03-13,21.9473,21.845,22.0548,21.9049,41713.0
2005-03-14,21.9049,21.9016,22.1876,22.1256,43775.0
2005-03-15,22.1256,22.072,22.4462,22.3752,45609.0
2005-03-16,22.3752,22.2046,22.5265,22.2677,47417.0
2005-03-17,22.2677,22.2177,22.4616,22.2729,45750.0
2005-03-18,22.2729,22.2341,22.447,22.4368,43142.0
2005-03-19,22.2729,22.2341,22.447,22.4368,43142.0
2005-03-20,22.2729,22.2341,22.447,22.4368,43142.0
2005-03-21,22.4368,22.391,22.9144,22.7721,45918.0
2005-03-22,22.7721,22.6033,22.9926,22.9301,47870.0
2005-03-23,22.9301,22.9301,23.234,23.175,52493.0
2005-03-24,23.175,23.0808,23.2761,23.2446,43153.0
2005-03-25,23.2446,23.1761,23.3483,23.3116,9585.0
2005-03-26,23.2446,23.1761,23.3483,23.3116,9585.0
2005-03-27,23.2446,23.1761,23.3483,23.3116,9585.0
2005-03-28,23.3116,23.2225,23.4187,23.2511,24773.0
2005-03-29,23.2511,23.2511,23.4173,23.298,46033.0
2005-03-30,23.298,23.0563,23.3081,23.2175,49683.0
2005-03-31,23.2157,22.9813,23.2526,23.1583,48795.0
2005-04-01,23.1583,22.9148,23.305,23.2205,46281.0
2005-04-02,23.1583,22.9148,23.305,23.2205,46281.0
2005-04-03,23.1583,22.9148,23.305,23.2205,46281.0
2005-04-04,23.2205,23.197,23.4379,23.4214,45181.0
2005-04-05,23.4214,23.2457,23.4412,23.2849,42153.0
2005-04-06,23.2849,23.1877,23.3287,23.2354,43200.0
2005-04-07,23.2354,23.0932,23.3688,23.3542,47934.0
2005-04-08,23.3542,23.098,23.3817,23.1451,42589.0
2005-04-09,23.3542,23.098,23.3817,23.1451,42589.0
2005-04-10,23.3542,23.098,23.3817,23.1451,42589.0
2005-04-11,23.1451,22.976,23.1623,23.0342,40380.0
2005-04-12,23.0342,22.9509,23.2926,23.1847,48806.0
2005-04-13,23.1847,23.0346,23.2711,23.2008,45602.0
2005-04-14,23.2008,23.1819,23.4992,23.4339,49849.0
2005-04-15,23.4357,23.2353,23.5083,23.3686,48255.0
2005-04-16,23.4357,23.2353,23.5083,23.3686,48255.0
2005-04-17,23.4357,23.2353,23.5083,23.3686,48255.0
2005-04-18,23.3686,23.124,23.3759,23.2202,49138.0
2005-04-19,23.2202,23.1775,23.3858,23.2133,47970.0
2005-04-20,23.2133,22.9824,23.2404,23.0205,47885.0
2005-04-21,23.0205,22.9726,23.1816,23.1567,49280.0
2005-04-22,23.1567,23.1098,23.2811,23.2614,44958.0
2005-04-23,23.1567,23.1098,23.2811,23.2614,44958.0
2005-04-24,23.1567,23.1098,23.2811,23.2614,44958.0
2005-04-25,23.2614,23.2025,23.4356,23.2346,44094.0
2005-04-26,23.2346,23.2083,23.335,23.2733,43961.0
2005-04-27,23.2733,23.2242,23.4486,23.3769,46318.0
2005-04-28,23.3769,23.3606,23.7295,23.6759,47759.0
2005-04-29,23.6759,23.462,23.7559,23.7293,51546.0
2005-04-30,23.6759,23.462,23.7559,23.7293,51546.0
2005-05-01,23.6759,23.462,23.7559,23.7293,51546.0
2005-05-02,23.7293,23.5374,23.7426,23.6023,18425.0
2005-05-03,23.6023,23.3678,23.6146,23.3786,43292.0
2005-05-04,23.3786,23.2207,23.4112,23.2996,43668.0
2005-05-05,23.2996,23.0771,23.2996,23.1456,44186.0
2005-05-06,23.1456,23.0505,23.3333,23.3169,40190.0
2005-05-07,23.1456,23.0505,23.3333,23.3169,40190.0
2005-05-08,23.1456,23.0505,23.3333,23.3169,40190.0
2005-05-09,23.3169,23.1968,23.3456,23.2384,42771.0
2005-05-10,23.2384,23.2347,23.4117,23.3421,40275.0
2005-05-11,23.3421,23.2594,23.4772,23.334,42181.0
2005-05-12,23.334,23.2594,23.6385,23.6231,41574.0
2005-05-13,23.6249,23.6024,23.8649,23.844,36943.0
2005-05-14,23.6249,23.6024,23.8649,23.844,36943.0
2005-05-15,23.6249,23.6024,23.8649,23.844,36943.0
2005-05-16,23.844,23.7948,23.9544,23.846,42093.0
2005-05-17,23.846,23.7961,24.0353,23.9867,46931.0
2005-05-18,23.9867,23.7827,24.0131,23.7978,43131.0
2005-05-19,23.7978,23.7274,23.9677,23.9064,33409.0
2005-05-20,23.9127,23.8875,24.1707,24.0967,37038.0
2005-05-21,23.9127,23.8875,24.1707,24.0967,37038.0
2005-05-22,23.9127,23.8875,24.1707,24.0967,37038.0
2005-05-23,24.0957,24.0265,24.2067,24.1159,42003.0
2005-05-24,24.1159,24.0006,24.2172,24.1646,45997.0
2005-05-25,24.1646,24.1473,24.3268,24.2368,44538.0
2005-05-26,24.2368,24.2146,24.4371,24.3997,47239.0
2005-05-27,24.3997,24.1516,24.4157,24.2942,40086.0
2005-05-28,24.3997,24.1516,24.4157,24.2942,40086.0
2005-05-29,24.3997,24.1516,24.4157,24.2942,40086.0
2005-05-30,24.2942,24.2923,24.6197,24.5681,31421.0
2005-05-31,24.5681,24.4992,24.6968,24.6381,51465.0
2005-06-01,24.6381,24.5939,25.0284,24.897,47710.0
2005-06-02,24.897,24.5898,24.9871,24.6066,52182.0
2005-06-03,24.6066,24.4368,24.7208,24.5915,37044.0
2005-06-04,24.6066,24.4368,24.7208,24.5915,37044.0
2005-06-05,24.6066,24.4368,24.7208,24.5915,37044.0
2005-06-06,24.5915,24.4765,24.6484,24.5739,43609.0
2005-06-07,24.5739,24.4032,24.578,24.4319,43591.0
2005-06-08,24.4319,24.3297,24.6188,24.5499,49664.0
2005-06-09,24.5499,24.4813,24.6827,24.5696,49903.0
2005-06-10,24.5696,24.4722,24.8307,24.765,50636.0
2005-06-11,24.5696,24.4722,24.8307,24.765,50636.0
2005-06-12,24.5696,24.4722,24.8307,24.765,50636.0
2005-06-13,24.765,24.6954,24.9425,24.729,52495.0
2005-06-14,24.729,24.695,24.94,24.8761,51715.0
2005-06-15,24.8761,24.7328,24.913,24.8598,53299.0
2005-06-16,24.8598,24.6167,24.866,24.6929,53355.0
2005-06-17,24.6929,24.3112,24.7287,24.4426,54700.0
2005-06-18,24.6929,24.3112,24.7287,24.4426,54700.0
2005-06-19,24.6929,24.3112,24.7287,24.4426,54700.0
2005-06-20,24.4426,24.4415,24.7251,24.6617,48219.0
2005-06-21,24.6617,24.4903,24.8049,24.5564,55653.0
2005-06-22,24.5564,24.4718,24.6618,24.5562,51940.0
2005-06-23,24.5562,24.5217,24.8031,24.7969,53031.0
2005-06-24,24.7969,24.5999,24.8735,24.6533,54223.0
2005-06-25,24.7969,24.5999,24.8735,24.6533,54223.0
2005-06-26,24.7969,24.5999,24.8735,24.6533,54223.0
2005-06-27,24.6533,24.5497,24.7359,24.6931,48385.0
2005-06-28,24.6931,24.6748,24.9239,24.8659,59306.0
2005-06-29,24.8659,24.8138,24.9778,24.8366,55237.0
2005-06-30,24.8366,24.7838,24.9316,24.8831,57652.0
2005-07-01,24.8831,24.7609,25.1669,25.1521,52967.0
2005-07-02,24.8831,24.7609,25.1669,25.1521,52967.0
2005-07-03,24.8831,24.7609,25.1669,25.1521,52967.0
2005-07-04,25.1521,25.0686,25.233,25.1491,39456.0
2005-07-05,25.1512,25.1147,25.313,25.209,51455.0
2005-07-06,25.2069,25.1383,25.3308,25.2798,50386.0
2005-07-07,25.2798,25.1136,25.3912,25.3397,49142.0
2005-07-08,25.3397,25.1143,25.4574,25.1196,55170.0
2005-07-09,25.3397,25.1143,25.4574,25.1196,55170.0
2005-07-10,25.3397,25.1143,25.4574,25.1196,55170.0
2005-07-11,25.1196,24.9145,25.1933,24.9207,59393.0
2005-07-12,24.9207,24.6043,24.9474,24.6764,62026.0
2005-07-13,24.6764,24.6684,25.1506,25.1314,51158.0
2005-07-14,25.1248,24.9396,25.1414,25.0113,49097.0
2005-07-15,25.0134,24.9221,25.1512,25.0674,43261.0
2005-07-16,25.0134,24.9221,25.1512,25.0674,43261.0
2005-07-17,25.0134,24.9221,25.1512,25.0674,43261.0
2005-07-18,25.0674,24.9127,25.0728,24.9855,42145.0
2005-07-19,24.9855,24.9317,25.2428,24.9768,50690.0
2005-07-20,24.9768,24.7743,25.19,24.8466,55823.0
2005-07-21,24.8466,24.5987,24.9774,24.8263,65330.0
2005-07-22,24.8242,24.7726,25.0868,25.0484,50094.0
2005-07-23,24.8242,24.7726,25.0868,25.0484,50094.0
2005-07-24,24.8242,24.7726,25.0868,25.0484,50094.0
2005-07-25,25.0484,24.9725,25.1296,25.1024,45134.0
2005-07-26,25.0825,25.056,25.2479,25.1526,50696.0
2005-07-27,25.1526,24.983,25.2696,25.0093,50014.0
2005-07-28,25.0093,24.7997,25.0731,24.8618,51201.0
2005-07-29,24.8618,24.7605,24.9646,24.7656,49974.0
2005-07-30,24.8618,24.7605,24.9646,24.7656,49974.0
2005-07-31,24.8618,24.7605,24.9646,24.7656,49974.0
2005-08-01,24.7656,24.5319,24.7816,24.5998,53520.0
2005-08-02,24.5998,24.4545,24.6589,24.6325,52339.0
2005-08-03,24.6325,24.1077,24.6427,24.2114,55852.0
2005-08-04,24.2134,24.0718,24.2704,24.1547,53467.0
2005-08-05,24.1547,23.9649,24.1625,24.0418,50471.0
2005-08-06,24.1547,23.9649,24.1625,24.0418,50471.0
2005-08-07,24.1547,23.9649,24.1625,24.0418,50471.0
2005-08-08,24.0418,23.7178,24.0769,23.786,48891.0
2005-08-09,23.786,23.6851,23.9042,23.8431,52360.0
2005-08-10,23.8431,23.5991,23.8508,23.6029,53959.0
2005-08-11,23.6029,23.5572,23.7443,23.5818,55123.0
2005-08-12,23.5818,23.5348,23.7859,23.6716,46273.0
2005-08-13,23.5818,23.5348,23.7859,23.6716,46273.0
2005-08-14,23.5818,23.5348,23.7859,23.6716,46273.0
2005-08-15,23.6735,23.6678,23.799,23.7526,42924.0
2005-08-16,23.7526,23.6868,23.8724,23.802,46833.0
2005-08-17,23.802,23.7945,23.9708,23.9043,50055.0
2005-08-18,23.9043,23.8797,24.1577,24.1237,48031.0
2005-08-19,24.1237,24.0699,24.281,24.159,42715.0
2005-08-20,24.1237,24.0699,24.281,24.159,42715.0
2005-08-21,24.1237,24.0699,24.281,24.159,42715.0
2005-08-22,24.159,24.0513,24.1993,24.1609,43970.0
2005-08-23,24.1634,24.0819,24.2877,24.2336,47197.0
2005-08-24,24.2336,24.0501,24.3294,24.0696,49119.0
2005-08-25,24.0696,24.0335,24.2113,24.101,47765.0
2005-08-26,24.101,23.9374,24.1131,24.0148,46505.0
2005-08-27,24.101,23.9374,24.1131,24.0148,46505.0
2005-08-28,24.101,23.9374,24.1131,24.0148,46505.0
2005-08-29,24.0158,23.9693,24.1997,24.1958,34417.0
2005-08-30,24.1958,24.1247,24.3192,24.2504,50317.0
2005-08-31,24.2484,23.7698,24.2949,23.8214,52496.0
2005-09-01,23.8064,23.4139,23.8394,23.5086,54513.0
2005-09-02,23.5086,23.0831,23.5171,23.0923,50849.0
2005-09-03,23.5086,23.0831,23.5171,23.0923,50849.0
2005-09-04,23.5086,23.0831,23.5171,23.0923,50849.0
2005-09-05,23.0923,23.0758,23.2768,23.2656,38704.0
2005-09-06,23.2674,23.2236,23.3967,23.3246,52327.0
2005-09-07,23.3246,23.1649,23.5702,23.524,53334.0
2005-09-08,23.524,23.3828,23.5876,23.5015,50956.0
2005-09-09,23.5015,23.4141,23.7087,23.6644,51305.0
2005-09-10,23.5015,23.4141,23.7087,23.6644,51305.0
2005-09-11,23.5015,23.4141,23.7087,23.6644,51305.0
2005-09-12,23.6644,23.6257,23.8012,23.7101,48778.0
2005-09-13,23.7101,23.6803,23.9336,23.7989,51321.0
2005-09-14,23.7965,23.6997,23.9553,23.9283,52367.0
2005-09-15,23.9302,23.7715,24.0181,23.786,50531.0
2005-09-16,23.786,23.6705,23.9103,23.8918,46448.0
2005-09-17,23.786,23.6705,23.9103,23.8918,46448.0
2005-09-18,23.786,23.6705,23.9103,23.8918,46448.0
2005-09-19,23.8918,23.8898,24.1759,24.1162,49084.0
2005-09-20,24.1162,24.0268,24.2869,24.0901,52729.0
2005-09-21,24.0839,23.9894,24.1619,24.1322,54111.0
2005-09-22,24.1322,24.0465,24.3035,24.2595,49969.0
2005-09-23,24.2595,24.2343,24.5137,24.4477,50448.0
2005-09-24,24.2595,24.2343,24.5137,24.4477,50448.0
2005-09-25,24.2595,24.2343,24.5137,24.4477,50448.0
2005-09-26,24.4477,24.3882,24.637,24.4957,50728.0
2005-09-27,24.4957,24.3614,24.5565,24.3822,52534.0
2005-09-28,24.3822,24.3483,24.5981,24.4142,54083.0
2005-09-29,24.4142,24.398,24.6533,24.5093,48692.0
2005-09-30,24.5114,24.434,24.803,24.6987,53427.0
2005-10-01,24.5114,24.434,24.803,24.6987,53427.0
2005-10-02,24.5114,24.434,24.803,24.6987,53427.0
2005-10-03,24.6987,24.6632,24.8898,24.8319,45086.0
2005-10-04,24.8319,24.7414,24.9052,24.7674,47526.0
2005-10-05,24.7674,24.5466,24.8545,24.5599,50409.0
2005-10-06,24.5599,24.339,24.6908,24.4202,55146.0
2005-10-07,24.4202,24.3857,24.5154,24.4479,45043.0
2005-10-08,24.4202,24.3857,24.5154,24.4479,45043.0
2005-10-09,24.4202,24.3857,24.5154,24.4479,45043.0
2005-10-10,24.4469,24.359,24.5661,24.5456,42680.0
2005-10-11,24.5456,24.4895,24.6537,24.6104,48842.0
2005-10-12,24.6104,24.5533,24.7276,24.7012,50014.0
2005-10-13,24.7012,24.6549,24.9314,24.6642,52711.0
2005-10-14,24.6642,24.4449,24.7662,24.469,51366.0
2005-10-15,24.6642,24.4449,24.7662,24.469,51366.0
2005-10-16,24.6642,24.4449,24.7662,24.469,51366.0
2005-10-17,24.469,24.4377,24.8224,24.7872,47726.0
2005-10-18,24.7872,24.7569,24.963,24.895,51432.0
2005-10-19,24.895,24.7574,25.0371,24.8351,55264.0
2005-10-20,24.8351,24.6092,24.904,24.6746,51233.0
2005-10-21,24.6766,24.6667,24.9769,24.9538,48157.0
2005-10-22,24.6766,24.6667,24.9769,24.9538,48157.0
2005-10-23,24.6766,24.6667,24.9769,24.9538,48157.0
2005-10-24,24.9538,24.7141,24.9822,24.8056,46165.0
2005-10-25,24.8056,24.4576,24.8765,24.4799,53257.0
2005-10-26,24.4809,24.419,24.7226,24.5669,54177.0
2005-10-27,24.5649,24.3814,24.6688,24.4642,52845.0
2005-10-28,24.4642,24.4075,24.6324,24.6283,47625.0
2005-10-29,24.4642,24.4075,24.6324,24.6283,47625.0
2005-10-30,24.4642,24.4075,24.6324,24.6283,47625.0
2005-10-31,24.6308,24.4615,24.7643,24.7284,47105.0
2005-11-01,24.7284,24.5863,24.7462,24.5898,52799.0
2005-11-02,24.5898,24.398,24.6797,24.4238,45694.0
2005-11-03,24.4238,24.3905,24.5701,24.535,50432.0
2005-11-04,24.53,24.419,24.7641,24.7295,50831.0
2005-11-05,24.53,24.419,24.7641,24.7295,50831.0
2005-11-06,24.53,24.419,24.7641,24.7295,50831.0
2005-11-07,24.7295,24.4166,24.9756,24.9483,52110.0
2005-11-08,24.9483,24.8061,25.019,24.8736,51920.0
2005-11-09,24.8736,24.8341,25.0595,24.9726,51255.0
2005-11-10,24.9726,24.8779,25.0944,25.0333,51191.0
2005-11-11,25.0333,24.8165,25.1126,24.8313,37978.0
2005-11-12,25.0333,24.8165,25.1126,24.8313,37978.0
2005-11-13,25.0333,24.8165,25.1126,24.8313,37978.0
2005-11-14,24.8313,24.8207,25.0993,25.0291,47126.0
2005-11-15,25.0291,24.987,25.1749,25.0994,51316.0
2005-11-16,25.0972,24.9386,25.1577,25.1182,51122.0
2005-11-17,25.1182,24.9194,25.1738,25.0322,52212.0
2005-11-18,25.0322,24.8006,25.1749,24.8389,49621.0
2005-11-19,25.0322,24.8006,25.1749,24.8389,49621.0
2005-11-20,25.0322,24.8006,25.1749,24.8389,49621.0
2005-11-21,24.841,24.7074,24.9575,24.9232,50221.0
2005-11-22,24.9232,24.7505,25.0503,24.775,53953.0
2005-11-23,24.775,24.6369,24.8435,24.6801,45106.0
2005-11-24,24.6811,24.6398,24.7479,24.7033,33677.0
2005-11-25,24.7033,24.6879,24.8972,24.871,38050.0
2005-11-26,24.7033,24.6879,24.8972,24.871,38050.0
2005-11-27,24.7033,24.6879,24.8972,24.871,38050.0
2005-11-28,24.8834,24.3666,24.8874,24.5094,51245.0
2005-11-29,24.5246,24.4479,24.6946,24.6003,49184.0
2005-11-30,24.6003,24.4844,24.6285,24.5364,47015.0
2005-12-01,24.5364,24.5067,24.7253,24.6377,47754.0
2005-12-02,24.6367,24.5994,24.7887,24.7074,44428.0
2005-12-03,24.6367,24.5994,24.7887,24.7074,44428.0
2005-12-04,24.6367,24.5994,24.7887,24.7074,44428.0
2005-12-05,24.7074,24.4518,24.7318,24.5016,46606.0
2005-12-06,24.5016,24.4769,24.7224,24.6466,47438.0
2005-12-07,24.6455,24.6318,24.793,24.7634,45119.0
2005-12-08,24.7634,24.5484,24.7782,24.6381,47579.0
2005-12-09,24.6402,24.5115,24.7175,24.5218,45294.0
2005-12-10,24.6402,24.5115,24.7175,24.5218,45294.0
2005-12-11,24.6402,24.5115,24.7175,24.5218,45294.0
2005-12-12,24.5218,24.1946,24.6201,24.2439,48281.0
2005-12-13,24.2449,24.0779,24.3584,24.121,54339.0
2005-12-14,24.121,24.0173,24.1958,24.129,53926.0
2005-12-15,24.131,24.0515,24.2372,24.1699,51148.0
2005-12-16,24.1699,23.9876,24.2607,24.1258,47853.0
2005-12-17,24.1699,23.9876,24.2607,24.1258,47853.0
2005-12-18,24.1699,23.9876,24.2607,24.1258,47853.0
2005-12-19,24.0626,24.0475,24.1795,24.1411,44104.0
2005-12-20,24.1411,24.0884,24.4267,24.3713,47596.0
2005-12-21,24.3713,24.2806,24.5323,24.4324,46385.0
2005-12-22,24.4324,24.2999,24.4749,24.3204,40871.0
2005-12-23,24.3204,24.3184,24.4732,24.4195,32424.0
2005-12-24,24.3204,24.3184,24.4732,24.4195,32424.0
2005-12-25,24.3204,24.3184,24.4732,24.4195,32424.0
2005-12-26,24.4195,24.3693,24.4387,24.4242,5257.0
2005-12-27,24.4252,24.3393,24.474,24.4142,39872.0
2005-12-28,24.4142,24.2094,24.4899,24.4177,51835.0
2005-12-29,24.4177,24.3373,24.5512,24.3867,43485.0
2005-12-30,24.3863,24.3702,24.5994,24.5234,36735.0
2005-12-31,24.3863,24.3702,24.5994,24.5234,36735.0
2006-01-01,24.3863,24.3702,24.5994,24.5234,36735.0
2006-01-02,24.5234,24.3947,24.5596,24.3997,10858.0
2006-01-03,24.3997,24.0229,24.4613,24.0653,53728.0
2006-01-04,24.0663,23.8207,24.1189,23.8976,55330.0
2006-01-05,23.8976,23.8063,23.9671,23.8759,51015.0
2006-01-06,23.8759,23.7163,23.9157,23.7658,44326.0
2006-01-07,23.8759,23.7163,23.9157,23.7658,44326.0
2006-01-08,23.8759,23.7163,23.9157,23.7658,44326.0
2006-01-09,23.7658,23.7532,23.9233,23.8461,46388.0
2006-01-10,23.8461,23.7868,23.9111,23.8403,46882.0
2006-01-11,23.8403,23.6044,23.9016,23.6447,49492.0
2006-01-12,23.6447,23.6101,23.9752,23.8692,48813.0
2006-01-13,23.8692,23.628,23.95,23.6931,48442.0
2006-01-14,23.8692,23.628,23.95,23.6931,48442.0
2006-01-15,23.8692,23.628,23.95,23.6931,48442.0
2006-01-16,23.6931,23.6729,23.8162,23.7454,30595.0
2006-01-17,23.745,23.7072,23.9143,23.799,13251.0
2006-01-18,23.801,23.6815,23.8788,23.7376,16878.0
2006-01-19,23.7376,23.6764,23.832,23.7063,13876.0
2006-01-20,23.7063,23.3166,23.7962,23.4074,15428.0
2006-01-21,23.7063,23.3166,23.7962,23.4074,15428.0
2006-01-22,23.7063,23.3166,23.7962,23.4074,15428.0
2006-01-23,23.4074,23.1799,23.4261,23.2483,15097.0
2006-01-24,23.2464,23.18,23.3064,23.2428,14008.0
2006-01-25,23.2437,23.037,23.2617,23.1255,15718.0
2006-01-26,23.1255,23.1158,23.3148,23.2699,14122.0
2006-01-27,23.2699,23.1696,23.5178,23.511,15401.0
2006-01-28,23.2699,23.1696,23.5178,23.511,15401.0
2006-01-29,23.2699,23.1696,23.5178,23.511,15401.0
2006-01-30,23.511,23.3165,23.5364,23.4477,11471.0
2006-01-31,23.4477,23.2543,23.4845,23.3038,13650.0
2006-02-01,23.3047,23.2894,23.6259,23.5958,13268.0
2006-02-02,23.5978,23.5375,23.7056,23.5796,13666.0
2006-02-03,23.5806,23.5452,23.8175,23.669,12868.0
2006-02-04,23.5806,23.5452,23.8175,23.669,12868.0
2006-02-05,23.5806,23.5452,23.8175,23.669,12868.0
2006-02-06,23.669,23.6096,23.7692,23.6881,11624.0
2006-02-07,23.6881,23.6478,23.8826,23.8035,12381.0
2006-02-08,23.8035,23.6954,23.8644,23.7382,11930.0
2006-02-09,23.7382,23.5721,23.7532,23.6292,11668.0
2006-02-10,23.6292,23.4971,23.8236,23.8035,13515.0
2006-02-11,23.6292,23.4971,23.8236,23.8035,13515.0
2006-02-12,23.6292,23.4971,23.8236,23.8035,13515.0
2006-02-13,23.8015,23.7688,23.9668,23.9135,10461.0
2006-02-14,23.9135,23.8338,24.1142,23.9466,12161.0
2006-02-15,23.9486,23.7369,24.013,23.8605,12885.0
2006-02-16,23.8615,23.7797,23.9161,23.8333,11179.0
2006-02-17,23.8333,23.6605,23.9125,23.6664,12154.0
2006-02-18,23.8333,23.6605,23.9125,23.6664,12154.0
2006-02-19,23.8333,23.6605,23.9125,23.6664,12154.0
2006-02-20,23.6684,23.6629,23.8305,23.8135,8069.0
2006-02-21,23.8135,23.7921,23.9395,23.9148,9772.0
2006-02-22,23.9158,23.8944,24.0724,23.9307,11683.0
2006-02-23,23.9307,23.6998,24.0171,23.7874,13236.0
2006-02-24,23.7874,23.7777,23.9177,23.8619,12563.0
2006-02-25,23.7874,23.7777,23.9177,23.8619,12563.0
2006-02-26,23.7874,23.7777,23.9177,23.8619,12563.0
2006-02-27,23.8619,23.8555,23.9392,23.8682,10668.0
2006-02-28,23.8692,23.6942,23.9019,23.7081,11685.0
2006-03-01,23.7081,23.6044,23.8231,23.7492,12178.0
2006-03-02,23.7512,23.6394,23.8288,23.6715,13978.0
2006-03-03,23.6723,23.5258,23.8077,23.6514,13278.0
2006-03-04,23.6723,23.5258,23.8077,23.6514,13278.0
2006-03-05,23.6723,23.5258,23.8077,23.6514,13278.0
2006-03-06,23.6514,23.6007,23.8776,23.8596,11715.0
2006-03-07,23.8616,23.8302,24.2197,24.1594,14068.0
2006-03-08,24.1614,24.0597,24.2263,24.1275,12201.0
2006-03-09,24.1255,23.9897,24.2111,24.135,12533.0
2006-03-10,24.135,24.0406,24.2856,24.0634,11722.0
2006-03-11,24.135,24.0406,24.2856,24.0634,11722.0
2006-03-12,24.135,24.0406,24.2856,24.0634,11722.0
2006-03-13,24.0634,23.9159,24.2362,24.08,11239.0
2006-03-14,24.08,23.8128,24.1859,23.8839,12323.0
2006-03-15,23.8839,23.7421,23.9339,23.8262,12388.0
2006-03-16,23.8242,23.3447,23.878,23.4035,14704.0
2006-03-17,23.4054,23.3699,23.594,23.4898,14736.0
2006-03-18,23.4054,23.3699,23.594,23.4898,14736.0
2006-03-19,23.4054,23.3699,23.594,23.4898,14736.0
